Name,Team,Name,Season,Age,K/9,BB/9,HR/9,xFIP,xFIP-,SIERA,K-BB%,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Mat Latos","- - -","Mat Latos",2015,28,6.794702512444918,3.1291393149417384,1.2963577161901487,4.4438887669748945,109.1621026359477,4.546878021925046,0.09392898,,,,"Mat Latos",3815,502009
"Ricky Nolasco","- - -","Ricky Nolasco",2015,33,6.966345706679088,2.5096152235241433,1.3846152957374585,4.5406500575074435,105.73266859966552,4.5253514915186805,0.11592572,,,,"Ricky Nolasco",3830,445060
"Zach Duke","- - -","Zach Duke",2015,34,8.98607194530675,4.43034244745356,0.7941179858643174,3.930232360494455,93.30229776968861,3.820091261718028,0.11682744,,,,"Zach Duke",3840,435043
"Brett Oberholtzer","- - -","Brett Oberholtzer",2015,26,6.7085895850610635,3.8098163075655425,1.822086060140042,4.8495420049682085,117.65449560970892,4.658743850619649,0.07113821,,,,"Brett Oberholtzer",3855,519085
"Rubby De La Rosa","ARI","Rubby De La Rosa",2015,27,7.870444766757167,3.1700402532771923,1.5303642602027825,4.017366447036139,101.97927913832919,4.077022075079689,0.12112676,,,,"Rubby De La Rosa",3862,523989
"Enrique Burgos","ARI","Enrique Burgos",2015,25,10.79999899515301,5.004877583119687,0.921951133732574,3.9900938037923814,98.62115778227988,3.73126559879245,0.14715719,,,,"Enrique Burgos",3895,542609
"Casey Fien","- - -","Casey Fien",2015,32,6.750002030370458,1.8837214968475697,1.8837214968475697,4.387995423323632,106.46740118712809,3.9835559152501983,0.12704918,,,,"Casey Fien",3926,502272
"Edward Mujica","- - -","Edward Mujica",2015,32,6.204972435805406,1.173913704071293,2.347827408142586,4.0703949214380835,99.90803200536988,3.741143753575968,0.13392857,,,,"Edward Mujica",3970,465629
"Enny Romero","- - -","Enny Romero",2015,26,9.933964649350523,4.457548240093183,1.2099059508824355,4.455054576904445,105.48938991153969,3.9653694084407065,0.13230769,,,,"Enny Romero",4001,544836
"Brian Duensing","- - -","Brian Duensing",2015,34,6.611113718672264,3.944446000216225,1.055555971888849,4.813905220762736,116.26380099260335,4.598827082555196,0.06837607,,,,"Brian Duensing",4064,488846
"Junichi Tazawa","- - -","Junichi Tazawa",2015,31,8.26434976562084,3.0521746293486056,1.3617394500170703,4.426943427182457,105.48748864074312,3.925069999710434,0.13422007,,,,"Junichi Tazawa",4079,547749
"Luke Gregerson","- - -","Luke Gregerson",2015,33,9.545456246568126,2.5000004455297473,1.136363838877158,3.1186478695290747,73.51594718667924,2.9519434262205215,0.18995098,,,,"Luke Gregerson",4090,502381
"Carlos Villanueva","- - -","Carlos Villanueva",2015,32,7.733334207417151,2.33333359706552,1.5333335066430558,4.031872947149695,100.43663288764706,3.671171606128115,0.14185639,,,,"Carlos Villanueva",4138,453646
"Jered Weaver","- - -","Jered Weaver",2015,33,5.124780075841139,2.2776800337071728,1.8268891937026284,5.402685278634293,129.7065702886723,5.188083532461827,0.07375538,,,,"Jered Weaver",4235,450308
"David Hernandez","- - -","David Hernandez",2015,32,9.503733507693505,2.9888066508294067,1.141791304811234,4.117572443478332,98.63454879517172,3.5929813141380924,0.17137809,,,,"David Hernandez",4259,456696
"Matt Albers","- - -","Matt Albers",2015,34,7.756500821884919,3.1764717651528716,1.3666215733797238,4.224201372468748,99.34933557073627,3.999833676526034,0.11992263,,,,"Matt Albers",4300,458006
"Craig Breslow","- - -","Craig Breslow",2015,35,5.982508502891031,3.2274059028754247,1.3381926914361517,5.312173648004238,127.73655266328254,4.762709249108759,0.06972112,,,,"Craig Breslow",4363,444520
"Jeremy Hellickson","- - -","Jeremy Hellickson",2015,30,6.664194847929328,2.502648279801786,1.4443855786284594,4.590447726653874,110.53444444285297,4.588072046470124,0.10956325,,,,"Jeremy Hellickson",4371,476451
"Jonathon Niese","- - -","Jonathon Niese",2015,29,6.0772675820114905,3.0839865341550845,1.3605822944801844,4.26363700736579,106.92968995665632,4.434819247668938,0.07522796,,,,"Jonathon Niese",4424,477003
"Jason Hammel","- - -","Jason Hammel",2015,34,7.720268560633407,2.512926475432212,1.284384642998686,4.401138954520986,105.3878973454106,4.272809984458152,0.13373969,,,,"Jason Hammel",4538,434628
"Chris Smith","OAK","Chris Smith",2016,36,6.721991967244444,3.921161980892592,2.0165975901733333,5.258795631157477,120.63739325758633,5.031615655693411,0.07142857,,,,"Chris Smith",4544,434672
"Brandon McCarthy","- - -","Brandon McCarthy",2015,33,8.065434029969781,2.995732639703062,1.1906116901383963,4.016267415809054,96.1654725390021,4.241543431630599,0.13360324,,,,"Brandon McCarthy",4662,435221
"Pat Neshek","- - -","Pat Neshek",2015,36,8.156706975765953,1.5702751397196488,1.0468500931464326,4.023284537419521,95.75488594460263,3.4816036087564823,0.18347509,,,,"Pat Neshek",4682,450212
"Matt Cain","SFG","Matt Cain",2015,31,6.167679218783744,3.313487239878501,1.5091130003407034,5.058843836983868,121.42446399466577,5.056477303508863,0.07038835,,,,"Matt Cain",4732,430912
"Jonathan Broxton","- - -","Jonathan Broxton",2015,32,8.956099977510958,3.753659549397975,1.0536588208836422,3.7220389163848324,91.78898107055134,3.665335482203197,0.13299663,,,,"Jonathan Broxton",4759,455009
"Félix Hernández","SEA","Félix Hernández",2015,31,7.7085200255308735,3.134529085425294,1.385650196561396,4.181555014580492,98.32437019823685,4.252320657188871,0.1189227,,,,"Felix Hernandez",4772,433587
"Joe Blanton","- - -","Joe Blanton",2015,35,8.89517552748723,2.4708820909686753,1.0782030942408765,3.8779987467362367,93.79070152881094,3.432589687255933,0.17460317,,,,"Joe Blanton",4849,430599
"Brandon Maurer","- - -","Brandon Maurer",2015,26,8.559938273374902,3.492114121476328,1.0646689394744904,4.317983459355361,103.99825304205268,3.96139388871682,0.12754555,,,,"Brandon Maurer",4878,543506
"Peter Moylan","- - -","Peter Moylan",2015,38,7.002339849984729,3.7219644247666577,0.8200938563045178,4.130308002721562,97.29021520094552,3.978714454466958,0.08566722,,,,"Peter Moylan",4891,493247
"Justin De Fratus","PHI","Justin De Fratus",2015,27,7.65,3.6,1.0125,4.462781120184809,114.84867507049653,4.027173123993363,0.09944751,,,,"Justin De Fratus",4955,518603
"Fernando Salas","- - -","Fernando Salas",2015,32,8.56005906975682,2.4888277471539655,1.2444138735769827,4.046950486286469,96.72342754101265,3.6084806989968095,0.15940594,,,,"Fernando Salas",4971,477569
"Bo Schultz","TOR","Bo Schultz",2015,30,6.219102056561468,2.5786520722328037,1.5168541601369434,4.127709334907544,100.83913707428536,3.9091336748286203,0.09958506,,,,"Bo Schultz",5028,544759
"Yohan Flande","COL","Yohan Flande",2015,29,5.374999127868291,3.499999432100282,1.749999716050141,4.344793815129781,111.27614127182555,4.4110325275618125,0.04746836,,,,"Yohan Flande",5057,456071
"Josh Fields","- - -","Josh Fields",2015,30,9.898369672827489,2.744102483556136,0.9800366012700484,4.016192670518351,96.50595059966868,3.3270377848077226,0.19623656,,,,"Josh Fields",5070,451661
"Franklin Morales","- - -","Franklin Morales",2015,30,5.834172392032765,2.170854843547075,0.678392138608461,4.116622299066059,101.42647187085613,3.888302679781297,0.09854015,,,,"Franklin Morales",5088,462985
"Mike Pelfrey","- - -","Mike Pelfrey",2015,32,4.927332348228014,3.411230087234779,1.1370766957449263,4.980177634665306,118.23536176116266,5.066784092632346,0.0377568,,,,"Mike Pelfrey",5203,460059
"Chris Tillman","BAL","Chris Tillman",2015,29,6.507890956810324,3.835007170977512,1.3364418929164057,4.931865689938465,117.32475203466382,4.995920223689621,0.06774669,,,,"Chris Tillman",5279,501957
"Boone Logan","- - -","Boone Logan",2015,32,11.355887449326213,4.447060819316558,0.9529416041392625,3.791980372681551,93.22534594618124,3.422701509855306,0.17261905,,,,"Boone Logan",5525,457429
"Tim Lincecum","- - -","Tim Lincecum",2015,32,7.220929912259749,4.78779048530266,1.4127906350073423,4.93446413487503,123.01300419777318,5.017263077093608,0.05816135,,,,"Tim Lincecum",5705,453311
"Eric O'Flaherty","- - -","Eric O'Flaherty",2015,31,6.779223298118628,4.441560091870825,1.0519484428115111,4.763338876004117,115.63016568917377,4.4377325465328274,0.05291005,,,,"Eric O'Flaherty",5746,447714
"Bruce Rondón","- - -","Bruce Rondón",2015,26,11.423080468428491,5.431954348623339,0.7988168159740204,4.179108996858872,99.39026991379133,3.835755529151591,0.14450867,,,,"Bruce Rondon",5766,541652
"Jhan Mariñez","- - -","Jhan Mariñez",2016,28,6.85492335523999,3.917099060137137,0.7694301725269376,4.7204956203731605,111.32264162144014,4.471307799088434,0.07355517,,,,"Jhan Marinez",5830,501697
"Jason Motte","- - -","Jason Motte",2015,34,6.789941901248578,3.1153851076317003,1.2781067108232618,4.972083343894816,121.24666330652977,4.381590046301035,0.0956341,,,,"Jason Motte",5861,435400
"Danny Salazar","CLE","Danny Salazar",2015,27,10.54425370589624,3.4169251571791,1.1529502064101258,3.53641823551181,84.2250385267099,3.5681157115215885,0.18920423,,,,"Danny Salazar",5867,517593
"Gonzalez Germen","- - -","Gonzalez Germen",2015,27,7.373950584452973,5.7857150739554095,1.0210085424627193,5.096191866365063,126.85163495075005,5.0033446040284915,0.03910615,,,,"Gonzalez Germen",5876,542674
"Jonathan Papelbon","- - -","Jonathan Papelbon",2015,34,7.962712739628398,2.3796612785096363,0.9152543378883216,4.085084602970559,102.55850457802357,3.558004666737788,0.14805825,,,,"Jonathan Papelbon",5975,449097
"Randall Delgado","ARI","Randall Delgado",2015,26,8.389141257981258,3.6244348153414174,0.9773756805415058,4.329598223399,105.95079585410191,4.043536710317255,0.12251309,,,,"Randall Delgado",5985,517414
"Kyle Kendrick","- - -","Kyle Kendrick",2015,31,4.957964873750836,2.8672567944583145,2.0309735627413064,5.128865942452714,130.93537507816757,5.11588556822626,0.05192878,,,,"Kyle Kendrick",6230,452718
"Scott Feldman","- - -","Scott Feldman",2015,33,6.370786100432629,2.4573032101668715,1.3348313734239794,4.13651955617307,98.53347635877513,4.356822076080084,0.10229976,,,,"Scott Feldman",6283,444857
"Al Alburquerque","- - -","Al Alburquerque",2015,30,8.012197731082457,4.719513732007474,0.548780666512497,4.171511967016692,101.21708217831468,4.176010474116412,0.08474576,,,,"Al Alburquerque",6324,456379
"John Danks","CHW","John Danks",2015,31,6.300000420570401,3.015000201272978,1.3050000871181546,4.805909460916767,118.24336130989481,4.734771695425073,0.08410138,,,,"John Danks",6329,433579
"Vance Worley","- - -","Vance Worley",2015,28,6.065217642793143,3.3652175308400665,1.0173913465330433,4.750034126339509,114.17457175549134,4.697487842903783,0.06845238,,,,"Vance Worley",6435,474699
"Kevin Jepsen","- - -","Kevin Jepsen",2015,31,6.750001041328367,3.9044123670428785,1.3897060967440755,4.778978201146719,115.0945780126875,4.527593680629938,0.07337884,,,,"Kevin Jepsen",6475,448178
"Tom Koehler","- - -","Tom Koehler",2015,30,7.131297907202714,4.019084080648928,1.2366412555842856,4.741196383932356,116.68508496344127,4.808656249386738,0.07914046,,,,"Tom Koehler",6570,543408
"Marc Rzepczynski","- - -","Marc Rzepczynski",2015,30,8.903491184754802,5.284185825098379,0.5790888575450278,3.8925405285416064,92.32445456983842,3.79966109238242,0.08818342,,,,"Marc Rzepczynski",6612,519240
"Miguel Socolovich","- - -","Miguel Socolovich",2015,30,7.696259967353864,2.649532119908707,0.8831773733029024,4.329771637147118,105.87815082174751,3.8504510926506588,0.13289037,,,,"Miguel Socolovich",6697,462515
"Robbie Ross Jr.","BOS","Robbie Ross Jr.",2015,27,8.496000648193409,3.456000263671895,0.6480000494384803,3.903393644613221,93.66328156668996,3.638193731997004,0.12915129,,,,"Robbie Ross Jr.",6819,543726
"Jeff Manship","CLE","Jeff Manship",2015,31,7.512099778492131,3.483872361039829,0.8709680902599573,4.1154166682509405,98.79712278068463,3.9101723622244213,0.11111111,,,,"Jeff Manship",6865,453249
"Luke Hochevar","KCR","Luke Hochevar",2015,32,9.102273121845641,2.55681829265327,1.3295455121797004,4.1348796715471465,100.23032711490228,3.3677871944658566,0.17534247,,,,"Luke Hochevar",6943,460024
"Drew Storen","- - -","Drew Storen",2015,28,9.092976890792192,2.900826983565607,1.0041324173880948,4.077455134515267,97.75619590308375,3.516880489717921,0.15811966,,,,"Drew Storen",6983,519322
"Miguel González","- - -","Miguel González",2015,33,6.207589208080116,2.9531249630672396,1.2254464132455891,4.9864168030739435,117.68743542201801,4.894587098965856,0.08359133,,,,"Miguel Gonzalez",7024,456068
"James Shields","- - -","James Shields",2015,35,7.754369230614087,3.749645647698259,1.7090221659577098,4.738772024049319,113.64462154516654,4.634319767707092,0.10231346,,,,"James Shields",7059,448306
"Ryan Mattheus","- - -","Ryan Mattheus",2015,31,5.94642978663372,2.892857734038026,0.48214295567300436,4.016700783086196,103.39244676546053,3.9110320397332066,0.07509881,,,,"Ryan Mattheus",7169,458919
"Brad Ziegler","- - -","Brad Ziegler",2015,37,5.961039551676916,2.9454548372991822,0.4909091395498637,3.7009540108434456,90.27198323592769,3.359406394984994,0.08052434,,,,"Brad Ziegler",7293,446899
"Josh Collmenter","- - -","Josh Collmenter",2015,30,5.721189814192081,2.3085502759020677,1.6059480180188297,4.726306538660027,118.6197814550882,4.568677520410484,0.08959157,,,,"Josh Collmenter",7312,518567
"Dan Otero","- - -","Dan Otero",2015,32,6.165623218568365,1.1179426714986598,1.1179426714986598,3.34808975633113,78.24714457127887,3.1990503782292254,0.13632205,,,,"Dan Otero",7385,519096
"Dillon Gee","- - -","Dillon Gee",2015,30,6.518691650516384,2.6495327353711753,1.5560747810910078,4.729709154410889,112.33637080781206,4.518474540868731,0.09725159,,,,"Dillon Gee",7396,518716
"Austin Adams","- - -","Austin Adams",2015,30,7.112197735780024,4.346343060754458,1.4487810202514861,4.987598573237066,117.50932194549038,4.68400111964374,0.06624606,,,,"Austin Adams",7411,542866
"Mark Lowe","- - -","Mark Lowe",2015,32,9.48882095597429,2.846646286792287,1.3801921390508058,3.7435645747123223,89.8576370851155,3.3165642983437094,0.17539863,,,,"Mark Lowe",7416,450275
"Phil Hughes","- - -","Phil Hughes",2015,31,5.926828902493415,1.5565409238871593,1.8858091962479044,4.705988441544041,113.09083570142985,4.596778464376526,0.11179173,,,,"Phil Hughes",7450,461833
"Ryan Webb","- - -","Ryan Webb",2015,30,5.558825556382915,1.9852948415653269,0.7941179366261307,3.7407390130729166,91.25351097533697,3.543434039015877,0.09642857,,,,"Ryan Webb",7474,444436
"Tommy Layne","- - -","Tommy Layne",2015,31,7.860762150696141,4.784811743901999,0.5981014679877499,4.3679773197846785,104.51336036592983,4.294184870970051,0.07877462,,,,"Tommy Layne",7501,518927
"Evan Scribner","- - -","Evan Scribner",2015,30,9.40573983713412,0.6639345767388791,1.8811479674268243,2.986841118769526,72.37344002123663,2.5612343040352012,0.24610592,,,,"Evan Scribner",7525,519267
"Lucas Harrell","- - -","Lucas Harrell",2016,31,7.087498774901245,4.8937491540984785,0.84374985415491,5.032469459720299,119.85011906640972,5.153422795954832,0.05394191,,,,"Lucas Harrell",7541,449173
"Fernando Rodriguez Jr.","OAK","Fernando Rodriguez Jr.",2015,32,9.241613695801886,3.7147662894889937,0.6342283908883648,4.089189509802358,98.95977720422074,3.6145352096098766,0.15061728,,,,"Fernando Rodriguez Jr.",7558,451775
"Carlos Torres","- - -","Carlos Torres",2015,34,7.843796909037173,3.3503655139103503,1.1036498163469388,4.2172136700296114,101.72321372694387,4.0068783424685614,0.11704312,,,,"Carlos Torres",7624,448614
"Neil Ramírez","- - -","Neil Ramírez",2015,28,10.455885065778196,5.1617660451310075,2.051471120500785,5.083510673710123,118.42991728191184,4.253113715384829,0.13071895,,,,"Neil Ramirez",7677,519166
"David Holmberg","- - -","David Holmberg",2015,24,5.023255591137216,5.2325579074346,2.302325479271224,6.394232938768881,151.57946386715517,5.973959600311356,-0.00490196,,,,"David Holmberg",7725,571787
"Shawn Kelley","- - -","Shawn Kelley",2015,33,10.13957171237912,2.2920870920703753,1.7093530856118053,3.9263585305605364,93.10511557477074,3.189426679424693,0.21375661,,,,"Shawn Kelley",7773,518875
"Jerry Blevins","- - -","Jerry Blevins",2015,33,10.684216604121769,4.05263388432205,1.0000005688586877,4.317884912219878,102.65681056000858,3.6939747129084894,0.17050068,,,,"Jerry Blevins",7841,460283
"Tyson Ross","- - -","Tyson Ross",2015,30,8.2695252242139,4.17611023822802,0.8269525224213901,4.050563255141748,98.90075738649085,4.288959868678449,0.10509554,,,,"Tyson Ross",7872,475115
"Christian Friedrich","- - -","Christian Friedrich",2015,28,6.9538199113934445,3.6927181598434156,0.8632328165867724,4.628978074799769,114.01964947432356,4.6176587274364325,0.08124253,,,,"Christian Friedrich",7942,543184
"Paul Clemens","- - -","Paul Clemens",2016,28,6.68691683399169,3.911215506674385,1.7663553901110125,5.327399058783737,128.65668611570942,5.068331472064711,0.07006369,,,,"Paul Clemens",8037,518560
"Glen Perkins","MIN","Glen Perkins",2015,33,8.211341861179275,2.2268045725231933,1.2525775720442962,4.35552750630473,105.82836930709647,3.6487611783141585,0.15140845,,,,"Glen Perkins",8041,450282
"Jason Vargas","- - -","Jason Vargas",2015,35,7.179845892854088,3.1364589952994173,1.3603918533828798,4.959082726148759,115.11978884083996,4.833733231518581,0.10495341,,,,"Jason Vargas",8044,450306
"Dan Jennings","- - -","Dan Jennings",2015,30,7.130028387385912,4.089813237434559,0.6876677124889966,4.047012277700649,96.42325774096136,4.06426157307552,0.07828518,,,,"Dan Jennings",8073,543359
"Jaime García","- - -","Jaime García",2015,30,7.478716899067263,3.247995089795359,1.049352259780039,3.982524563149797,95.88938325805145,4.173935949089632,0.11077191,,,,"Jaime Garcia",8137,448802
"Yovani Gallardo","- - -","Yovani Gallardo",2015,31,6.109987891849612,4.0278132471410855,1.1776233646302325,4.909410787930876,116.55517909192062,5.114611906210592,0.05260888,,,,"Yovani Gallardo",8173,451596
"Kevin Siegrist","- - -","Kevin Siegrist",2015,26,10.19544833725043,4.201139515851936,0.9734347658681315,4.182841257557391,102.71772499842801,3.6425025139592666,0.15983607,,,,"Kevin Siegrist",8180,543779
"Steven Wright","BOS","Steven Wright",2015,32,6.864893582197485,3.4180850890439363,1.1776595684941293,4.752330279044337,112.79498327185314,4.669368403591627,0.08982036,,,,"Steven Wright",8185,453214
"J.P. Howell","- - -","J.P. Howell",2015,33,7.580444148959741,3.0662470714893337,0.7665617678723334,3.73930934184585,92.09350326483418,3.5041413449688155,0.11471862,,,,"J.P. Howell",8245,434442
"Huston Street","LAA","Huston Street",2015,32,7.511280188290638,3.3496249488323118,1.2180454359390225,4.600256592548331,111.74946322843529,4.133335331306418,0.10933333,,,,"Huston Street",8258,434718
"Ross Ohlendorf","- - -","Ross Ohlendorf",2015,33,9.211766979653678,4.1294127839826835,1.9058828233766232,4.7082637109505345,114.31797471882817,4.01338765300944,0.128,,,,"Ross Ohlendorf",8268,456027
"Tony Sipp","- - -","Tony Sipp",2015,33,9.276927432451657,3.2769246154431224,1.2461544312248494,4.190801301411094,98.64932741778709,3.6616708861406035,0.15873016,,,,"Tony Sipp",8280,448609
"JC Ramírez","- - -","JC Ramírez",2015,28,6.401008627091532,3.0643126406289247,1.3619167291684109,4.5290286135151705,105.54409312138185,4.513051357849288,0.08687943,,,,"JC Ramirez",8302,500724
"Steve Geltz","TBR","Steve Geltz",2015,27,8.04255514978169,3.3510646457423707,1.819149379117287,4.7907651631209305,116.8254375733702,4.067414239386232,0.12860892,,,,"Steve Geltz",8402,544993
"Buddy Boshers","- - -","Buddy Boshers",2016,30,9.000004150057181,2.6703309016653174,1.2857148785795973,3.9863666361965526,90.89459151482828,3.67040393118006,0.16161616,,,,"Buddy Boshers",8490,542953
"John Lamb","- - -","John Lamb",2015,25,8.81491019859236,3.7480720529447824,1.8046272847511917,4.332860149818844,106.81312932492314,4.303062566633176,0.12414966,,,,"John Lamb",8493,543424
"Danny Farquhar","- - -","Danny Farquhar",2015,30,9.2714630811835,3.7587012491284457,1.4408354788325708,4.326338493752378,102.13406403679613,3.809842570357618,0.14170692,,,,"Danny Farquhar",8501,543144
"Dustin McGowan","- - -","Dustin McGowan",2015,34,7.928573510172963,4.285715410904304,1.4464289511802026,4.371936992613688,104.88662870697424,4.270702513906791,0.09353508,,,,"Dustin McGowan",8600,430661
"Andrew Cashner","- - -","Andrew Cashner",2015,30,6.523950449714606,3.5824499837906525,1.1102161291619594,4.783366928527303,112.62125173484722,4.920203616036971,0.07530032,,,,"Andrew Cashner",8782,488768
"Antonio Bastardo","- - -","Antonio Bastardo",2015,30,9.80597231270763,4.500000992817884,1.3432838784530998,4.784863896507115,117.90953684210854,4.002123325739411,0.13435374,,,,"Antonio Bastardo",8844,455374
"Arquimedes Caminero","- - -","Arquimedes Caminero",2015,29,8.179804531210095,4.123153503536796,0.9310346620889539,4.467963991123883,110.82384407663416,4.082851319801523,0.10200669,,,,"Arquimedes Caminero",8992,491708
"Adam Warren","- - -","Adam Warren",2015,29,7.72582353144272,3.0957132617279193,1.0767698301662327,4.276525458526901,101.97853139776485,4.06513179460797,0.12454743,,,,"Adam Warren",9029,476589
"Jeanmar Gómez","- - -","Jeanmar Gómez",2015,29,6.77184550664878,2.7087382026595117,0.9611651686856333,4.142662673930404,100.92610369123445,3.9846503447856665,0.10299003,,,,"Jeanmar Gomez",9033,491646
"J.J. Hoover","- - -","J.J. Hoover",2015,29,8.665784444365807,5.08488178140473,1.718833278221317,4.8687265205272094,119.83997852019998,4.473657095764085,0.08802817,,,,"J.J. Hoover",9037,543331
"Zach Putnam","CHW","Zach Putnam",2015,28,10.948820213116049,3.826772113322114,0.9566930283305285,3.3425052640263035,80.69031628113665,3.1397420378602554,0.18926554,,,,"Zach Putnam",9080,474029
"Gregory Infante","CHW","Gregory Infante",2017,30,7.77487151681208,3.958116408558877,0.5654452012226967,4.938554607479851,113.14957241258058,4.500727748334169,0.10037175,,,,"Gregory Infante",9119,500872
"Sean O'Sullivan","- - -","Sean O'Sullivan",2015,28,4.678700522092293,2.5342961161333255,1.8519856233281995,5.318791591670752,134.1919651824611,5.154829717804656,0.05164319,,,,"Sean O'Sullivan",9137,457711
"Koji Uehara","- - -","Koji Uehara",2015,41,11.04859442831312,2.2097188856626238,1.242966873185226,3.652334138192703,86.65343473119263,2.913543229313125,0.24521073,,,,"Koji Uehara",9227,493157
"Alex Wilson","- - -","Alex Wilson",2015,30,6.032609466907081,2.3152176872994743,0.9130435949913419,4.429192216722631,104.65847801294152,4.207804874206277,0.10070671,,,,"Alex Wilson",9239,543935
"Rob Scahill","- - -","Rob Scahill",2015,29,6.215827444745953,3.6906475453179097,0.7769784305932441,4.453429187332253,108.23321254102689,4.066208245699819,0.06326034,,,,"Rob Scahill",9286,543746
"Brandon Morrow","- - -","Brandon Morrow",2015,32,8.172974510778323,2.0432436276945807,0.5108109069236452,3.3972049980375445,82.96339595119694,3.3913478098559255,0.17283951,,,,"Brandon Morrow",9346,453344
"Kris Medlen","- - -","Kris Medlen",2015,30,6.438461798239047,4.361538637516774,0.8307692642889093,4.847367011537789,118.05637616289552,4.923321079077749,0.05167959,,,,"Kris Medlen",9417,450665
"Doug Fister","- - -","Doug Fister",2015,32,6.1614859764503604,2.927217590140869,1.1872630785186742,4.5953537510775435,109.90065696362187,4.694790863167277,0.08276585,,,,"Doug Fister",9425,450729
"Dan Straily","- - -","Dan Straily",2015,28,7.6867184391428784,3.4574151975224243,1.7045860973831488,5.082603115003488,120.37762445225327,4.772353285091074,0.10999582,,,,"Dan Straily",9460,573185
"George Kontos","- - -","George Kontos",2015,32,6.719272981360744,2.417299426221243,1.0652505946059716,4.150036614254988,101.49286009471184,3.9808127423781317,0.11744967,,,,"George Kontos",9486,502004
"Bud Norris","- - -","Bud Norris",2015,31,8.952482978861205,3.649419813038963,1.2829991530215104,4.0302484382355805,97.52702446579367,3.9686240826915036,0.13439306,,,,"Bud Norris",9492,502032
"Austin Bibens-Dirkx","TEX","Austin Bibens-Dirkx",2017,33,5.588920272738683,2.676384355959369,1.8104952996195733,5.259093480709707,121.39815945379964,5.013961149159489,0.07370518,,,,"Austin Bibens-Dirkx",9559,502212
"Michael Blazek","- - -","Michael Blazek",2015,28,7.319276346287763,4.147589929563066,1.382529976521022,4.947148605807156,121.41068134872437,4.505685713770314,0.08024691,,,,"Michael Blazek",9654,518468
"Vidal Nuño","- - -","Vidal Nuño",2015,28,8.017066317490306,2.4419799702700358,1.750853563589837,4.378491356441966,105.18569168403154,3.842515221118939,0.14508393,,,,"Vidal Nuno",9674,573064
"Louis Coleman","- - -","Louis Coleman",2015,30,7.651469672353902,4.397396363421783,0.8794792726843566,4.91174717966828,117.40121680487661,4.54336184097552,0.08428246,,,,"Louis Coleman",9720,488786
"Burke Badenhop","CIN","Burke Badenhop",2015,32,4.884423046864082,2.7135683593689346,0.5427136718737869,4.6656578797779025,120.03581972215956,4.490150525450813,0.05614035,,,,"Burke Badenhop",9736,488674
"Travis Wood","- - -","Travis Wood",2015,29,8.096481865201829,3.80182626713825,1.3376796125116064,4.717226248198905,113.70137278912287,4.379003423452833,0.11020777,,,,"Travis Wood",9884,475243
"Chris Volstad","- - -","Chris Volstad",2015,30,5.111651526667156,2.228155793675427,1.7038838422223852,4.458756144414885,104.43512480152296,4.19837676163368,0.0738255,,,,"Chris Volstad",9901,458690
"Pedro Villarreal","CIN","Pedro Villarreal",2015,27,5.220000398254425,2.1600001647949343,1.0800000823974671,4.585375747876224,117.98316947304708,4.29383562448936,0.07943925,,,,"Pedro Villarreal",9904,543881
"Mike Dunn","- - -","Mike Dunn",2015,32,9.281254067690087,4.566178471804749,1.191176992644717,4.667804473416021,112.82737600380166,4.171927909213248,0.12040558,,,,"Mike Dunn",9948,445197
"Tom Wilhelmsen","- - -","Tom Wilhelmsen",2015,32,7.01732696458273,4.009901122618703,1.2029703367856108,4.796839584718704,114.89581458581087,4.450299712650777,0.07640068,,,,"Tom Wilhelmsen",9975,452666
"Keyvius Sampson","CIN","Keyvius Sampson",2015,25,8.2472720980558,5.203635966630446,1.5709089710582478,5.125719785048909,128.22912383094712,4.829403592340354,0.07061503,,,,"Keyvius Sampson",10039,572102
"Mike Leake","- - -","Mike Leake",2015,29,5.953058450691982,1.6995021706007754,1.2098151044954673,4.110866814824773,97.32401591810954,4.297252665570582,0.11255081,,,,"Mike Leake",10130,502190
"José Ramirez","- - -","José Ramirez",2015,26,8.36503248569396,5.383436748218886,0.9110431420062729,5.513128904750696,130.9413052014753,4.775986086805934,0.07331976,,,,"Jose Ramirez",10171,542432
"Jacob Turner","- - -","Jacob Turner",2016,26,5.630331855346026,4.734597241995522,1.919431314322509,5.650447400915256,132.62797030018285,5.393533872927228,0.02071006,,,,"Jacob Turner",10185,545363
"Tyler Skaggs","LAA","Tyler Skaggs",2016,26,8.823356991309149,3.153091537434801,1.0863592692002255,4.166080678737216,95.62792270479142,4.2351709113193206,0.14738292,,,,"Tyler Skaggs",10190,572140
"Bryan Morris","- - -","Bryan Morris",2015,29,6.6393455494096605,4.16065654429672,0.7081968586036971,4.341739050826479,107.8033264598933,4.231872499730811,0.06292135,,,,"Bryan Morris",10234,457768
"Alexi Ogando","- - -","Alexi Ogando",2015,32,7.596614835567212,4.942375917116017,1.2813567192523008,4.9115053714378725,120.37198413134753,4.598421554693168,0.0669746,,,,"Alexi Ogando",10261,468396
"Tanner Scheppers","TEX","Tanner Scheppers",2015,29,7.411767893597875,5.1176492598652,1.0588239847996965,5.22795049167456,127.69649891969249,4.7342418946045255,0.05603448,,,,"Tanner Scheppers",10267,489294
"Josh Smoker","- - -","Josh Smoker",2016,28,11.0506356294451,4.898735382125147,1.8227852584651711,4.354733233654901,102.316189443923,3.9372164631522137,0.14594595,,,,"Josh Smoker",10285,519294
